Unnamed: 0,home_team,away_team,date,league,season,home_score,away_score,home_xg,away_xg,datetime,home_standings,away_standings,home_points,away_points,home_points_last_4_matches,away_points_last_4_matches,home_points_last_2_home_matches,away_points_last_2_away_matches,home_goals_last_4_matches,away_goals_last_4_matches,home_goals_last_2_home_matches,away_goals_last_2_away_matches,home_goals_against_last_4_matches,away_goals_against_last_4_matches,home_goals_against_last_2_home_matches,away_goals_against_last_2_away_matches,home_mean_xg_last_4_matches,away_mean_xg_last_4_matches,home_mean_xg_last_2_home_matches,away_mean_xg_last_2_away_matches,home_mean_xg_against_last_4_matches,away_mean_xg_against_last_4_matches,home_mean_xg_against_last_2_home_matches,away_mean_xg_against_last_2_away_matches,home_formation,away_formation,home_defense_rating,away_defense_rating,home_midfield_rating,away_midfield_rating,home_attack_rating,away_attack_rating,home_defense_rating_last_4_matches,away_defense_rating_last_4_matches,home_defense_rating_last_2_home_matches,away_defense_rating_last_2_away_matches,home_midfield_rating_last_4_matches,away_midfield_rating_last_4_matches,home_midfield_rating_last_2_home_matches,away_midfield_rating_last_2_away_matches,home_attack_rating_last_4_matches,away_attack_rating_last_4_matches,home_attack_rating_last_2_home_matches,away_attack_rating_last_2_away_matches
377,Sassuolo,Juventus,October 18 2014,Serie A,2014/2015,1,1,0.76,1.94,2014-10-18,20,1,3,18,2.0,12.0,1.0,6.0,2.0,10.0,0.0,4.0,4.0,2.0,1.0,0.0,0.8125,2.3525,0.71,2.065,1.175,0.7675000000000001,1.025,0.645,1,3,6.807499999999999,6.583333333333333,6.659999999999999,7.579999999999999,7.026666666666666,6.92,6.869,7.185416666666667,7.005000000000001,7.3025,6.728333333333333,7.424166666666667,6.903333333333332,7.496666666666667,6.7275,7.49625,6.573333333333333,7.6325
381,Atalanta,Parma Calcio 1913,October 19 2014,Serie A,2014/2015,1,0,1.37,0.31,2014-10-19,16,19,4,3,0.0,3.0,0.0,3.0,0.0,7.0,0.0,5.0,7.0,10.0,4.0,6.0,0.7925,1.08,1.08,1.395,1.7100000000000002,1.2525,1.86,1.205,0,3,7.172,6.255000000000002,6.8566666666666665,6.1933333333333325,6.650000000000001,6.005,6.568,6.349500000000001,6.641,6.266,6.42975,6.4625,6.490499999999999,6.395,6.19,6.776666666666666,6.07,6.941666666666666
384,Cagliari,Sampdoria,October 19 2014,Serie A,2014/2015,2,2,1.52,2.72,2014-10-19,16,3,4,14,3.0,10.0,0.0,4.0,5.0,4.0,2.0,1.0,6.0,1.0,4.0,0.0,1.65,0.9975,1.895,0.45,1.27,0.43,0.96,0.43,0,0,6.954000000000001,6.686,6.22,7.183333333333334,7.016666666666666,7.383333333333333,6.8665,7.224,6.545,7.164,6.966666666666666,6.971041666666666,6.441666666666666,6.860000000000001,6.855,6.710416666666666,6.765000000000001,6.686666666666666
387,Fiorentina,Lazio,October 19 2014,Serie A,2014/2015,0,2,0.57,1.86,2014-10-19,9,8,9,9,8.0,6.0,4.0,3.0,5.0,7.0,3.0,4.0,1.0,4.0,0.0,1.0,1.3925,1.7375,1.585,2.205,0.7424999999999999,1.375,0.39,1.385,0,0,6.808,7.169999999999999,6.526000000000001,6.78,6.09,7.95,7.41775,7.0375000000000005,7.756,7.431000000000001,7.269125,7.248333333333333,7.568666666666666,7.281666666666666,7.184166666666666,7.339999999999999,7.473333333333334,7.581666666666667
389,Inter,Napoli,October 19 2014,Serie A,2014/2015,2,2,1.55,1.1,2014-10-19,10,8,8,10,4.0,7.0,3.0,3.0,4.0,6.0,3.0,1.0,8.0,5.0,4.0,1.0,1.0525,1.6625,1.5550000000000002,0.92,1.61,0.7425,1.87,0.725,3,0,6.871666666666667,6.728,7.903333333333333,6.776666666666666,6.855,7.400000000000001,6.580416666666666,6.914,6.643333333333333,7.08,7.118333333333334,7.159166666666667,7.096666666666668,7.026666666666667,6.3575,7.272499999999999,6.5625,6.801666666666667
393,Palermo,Cesena,October 19 2014,Serie A,2014/2015,2,1,1.0,1.13,2014-10-19,20,14,3,6,2.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,11.0,7.0,5.0,4.0,0.8975000000000001,1.3175,1.08,1.0499999999999998,1.61,1.6325,1.46,1.535,1,0,6.906666666666667,6.676,7.38,6.49,10.0,6.17,6.5275,6.5728333333333335,6.505,6.426666666666668,6.849166666666667,6.7247916666666665,6.884333333333334,6.672499999999999,6.930000000000001,6.735416666666667,6.637499999999999,6.385
396,Torino,Udinese,October 19 2014,Serie A,2014/2015,1,0,1.39,0.92,2014-10-19,17,4,5,13,4.0,10.0,1.0,3.0,4.0,7.0,1.0,1.0,5.0,3.0,2.0,2.0,1.3425,0.9125,1.83,0.63,1.6625,1.3325000000000002,1.295,1.025,3,0,7.281666666666666,7.081999999999999,7.483333333333334,6.754,7.654999999999999,6.74,6.884166666666666,7.27,6.699166666666666,7.010666666666667,6.719916666666667,6.916624999999999,6.730833333333333,6.764999999999999,6.6675,7.10625,6.1775,6.609999999999999
397,Verona,AC Milan,October 19 2014,Serie A,2014/2015,1,3,1.53,2.18,2014-10-19,8,6,11,11,7.0,5.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,1.09,0.835,1.395,0.73,2.235,1.2875,1.815,1.5799999999999998,0,0,5.959999999999999,7.568,7.086666666666666,6.956666666666666,6.303333333333334,7.863333333333333,7.0985000000000005,7.099500000000001,7.194,6.9,7.216666666666667,6.914166666666667,7.585,6.635,6.819166666666668,7.164166666666667,6.765000000000001,7.4
399,Genoa,Empoli,October 20 2014,Serie A,2014/2015,1,1,0.64,1.57,2014-10-20,11,14,8,6,7.0,6.0,3.0,2.0,5.0,8.0,1.0,3.0,4.0,5.0,1.0,3.0,1.1949999999999998,2.0675,0.695,2.125,1.3125,0.945,1.11,1.44,0,2,6.62,7.024000000000001,6.764,6.43,6.33,6.725,6.9585,7.2125,6.94,6.959,6.979374999999999,7.024374999999999,6.78125,6.74625,7.449999999999999,7.130000000000001,6.801666666666666,6.65
413,Empoli,Cagliari,October 25 2014,Serie A,2014/2015,0,4,0.46,1.5,2014-10-25,13,17,7,5,6.0,4.0,4.0,3.0,7.0,7.0,5.0,4.0,4.0,6.0,2.0,2.0,1.815,1.9075,2.01,2.665,0.595,1.57,0.4499999999999999,1.13,2,0,5.8180000000000005,8.038,5.6725,8.116666666666667,6.074999999999999,7.813333333333333,7.2705,7.013,7.466000000000001,7.322,6.893125,6.94,7.3025,7.488333333333333,7.143750000000001,7.078333333333332,7.61,7.196666666666666
419,Parma Calcio 1913,Sassuolo,October 25 2014,Serie A,2014/2015,1,3,0.76,1.64,2014-10-25,20,19,3,4,0.0,2.0,0.0,1.0,4.0,3.0,2.0,2.0,9.0,5.0,4.0,3.0,0.925,0.8374999999999999,0.765,0.915,1.2575,1.4974999999999998,1.3,1.3250000000000002,1,1,6.2025,7.067500000000001,6.583333333333333,7.609999999999999,6.96,7.27,6.29875,6.747875,6.433,6.733,6.424166666666666,6.569999999999999,6.53,6.553333333333333,6.472083333333334,6.809166666666667,6.611666666666666,6.881666666666668
423,Sampdoria,Roma,October 25 2014,Serie A,2014/2015,0,0,1.22,1.23,2014-10-25,3,2,15,18,10.0,9.0,6.0,3.0,6.0,9.0,3.0,4.0,3.0,4.0,1.0,4.0,1.515,1.67,1.545,1.3,0.645,1.0125,0.43,1.69,0,0,7.194,7.591999999999999,6.843333333333333,6.713333333333334,6.276666666666666,6.653333333333332,7.083499999999999,6.9065,7.284,6.3100000000000005,7.083541666666667,7.208333333333334,7.082083333333333,7.043333333333333,6.945416666666667,7.34,6.734166666666667,7.203333333333333
430,AC Milan,Fiorentina,October 26 2014,Serie A,2014/2015,1,1,0.86,0.36,2014-10-26,4,10,14,9,8.0,5.0,3.0,4.0,8.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,1.31,1.2775,0.94,1.2000000000000002,1.31,0.92,0.995,1.095,0,0,6.836,6.696,7.18,6.596000000000001,6.833333333333333,6.07,7.2275,7.271,7.298999999999999,7.0795,6.940833333333333,7.101458333333333,7.193333333333333,6.9695833333333335,7.51,7.025416666666667,6.928333333333333,6.895
433,Cesena,Inter,October 26 2014,Serie A,2014/2015,0,1,0.65,2.07,2014-10-26,17,10,6,9,2.0,4.0,2.0,1.0,3.0,5.0,3.0,1.0,7.0,9.0,3.0,4.0,1.09,1.3199999999999998,1.585,0.55,1.2374999999999998,1.74,1.73,1.35,2,3,6.2700000000000005,7.478333333333333,6.4125,8.153333333333334,6.359999999999999,6.94,6.589333333333334,6.660833333333334,6.718999999999999,6.5175,6.628125,7.230833333333334,6.777083333333334,7.140000000000001,6.39875,6.54125,7.085833333333333,6.1525
434,Chievo,Genoa,October 26 2014,Serie A,2014/2015,1,2,1.2,2.38,2014-10-26,19,11,4,9,1.0,5.0,1.0,4.0,2.0,5.0,3.0,4.0,8.0,5.0,4.0,3.0,0.495,1.0575,1.095,1.695,1.61,1.2125,1.3,1.515,2,1,7.166,7.43,6.677499999999999,7.1125,6.455,6.716666666666666,6.51175,6.73725,6.613999999999999,6.977,6.717083333333334,6.901624999999999,7.091333333333334,7.177499999999999,6.405,7.316666666666666,6.790000000000001,8.098333333333333
438,Juventus,Palermo,October 26 2014,Serie A,2014/2015,2,0,1.59,0.17,2014-10-26,1,18,19,6,10.0,4.0,6.0,1.0,10.0,5.0,6.0,3.0,3.0,11.0,2.0,6.0,2.4775,1.0025000000000002,2.64,0.7150000000000001,0.8875,1.7725000000000002,0.89,1.76,3,1,7.138333333333333,6.461666666666667,7.640000000000001,6.98,7.285,6.34,7.076666666666666,6.619166666666667,7.068333333333333,6.550000000000001,7.4075,7.005,7.351666666666667,6.814,7.404999999999999,7.774999999999999,7.359999999999999,7.2225
439,Lazio,Torino,October 26 2014,Serie A,2014/2015,2,1,1.17,0.5,2014-10-26,6,13,12,8,9.0,7.0,3.0,3.0,9.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,1.71,1.035,1.27,0.855,1.22,1.5875,1.365,2.03,0,1,7.056,6.963333333333332,7.773333333333333,7.0775,6.98,6.11,7.0665,7.074166666666667,6.644,7.069166666666668,7.239999999999999,7.026583333333334,7.215,6.709,7.5975,7.0825,7.098333333333333,7.157500000000001
443,Napoli,Verona,October 26 2014,Serie A,2014/2015,6,2,4.61,0.8,2014-10-26,9,10,11,11,8.0,4.0,4.0,3.0,8.0,4.0,5.0,1.0,6.0,7.0,4.0,2.0,1.8275,1.1675,2.405,0.7849999999999999,0.9575,2.125,0.76,2.655,0,3,7.459999999999999,6.451666666666667,8.12,5.763333333333333,8.590000000000002,6.73,6.9515,6.715,6.748000000000001,7.003,7.1066666666666665,7.256666666666667,7.291666666666666,6.848333333333334,7.5275,6.676666666666667,7.743333333333332,6.873333333333334
448,Udinese,Atalanta,October 26 2014,Serie A,2014/2015,2,0,0.89,0.51,2014-10-26,7,15,13,7,7.0,3.0,4.0,0.0,6.0,1.0,5.0,0.0,4.0,6.0,3.0,3.0,0.97,0.8474999999999999,0.95,0.505,1.5699999999999998,1.5300000000000002,1.975,1.56,2,0,7.308000000000002,6.458,7.252499999999999,6.153333333333333,8.305,6.34,7.1465,6.670999999999999,6.917999999999999,6.494999999999999,6.853125,6.507416666666666,6.93425,6.369000000000001,7.21625,6.330000000000001,7.5325,6.3100000000000005
451,Sassuolo,Empoli,October 28 2014,Serie A,2014/2015,3,1,3.31,1.84,2014-10-28,16,14,7,7,4.0,5.0,1.0,2.0,6.0,5.0,1.0,2.0,6.0,6.0,2.0,2.0,1.2075,1.4225,0.76,1.62,1.4250000000000005,0.825,1.67,0.74,0,2,7.174000000000001,6.572,7.823333333333333,7.2125,8.06,6.535,6.74875,6.965,6.7627500000000005,7.075,6.745833333333333,6.61125,6.586666666666666,6.48375,7.0675,6.8525,6.736666666666666,6.6775
452,Atalanta,Napoli,October 29 2014,Serie A,2014/2015,1,1,0.76,2.55,2014-10-29,16,7,7,14,3.0,10.0,3.0,4.0,1.0,11.0,1.0,3.0,6.0,5.0,3.0,2.0,0.8700000000000001,2.5975,1.19,1.25,1.2999999999999998,0.8800000000000001,1.5,1.155,0,0,6.853999999999999,6.640000000000001,6.715999999999999,6.836666666666666,7.45,7.043333333333333,6.680999999999999,7.1850000000000005,6.847,7.154999999999999,6.426749999999999,7.246666666666666,6.645833333333333,6.921666666666667,6.362500000000001,7.803333333333334,6.350000000000001,7.311666666666667
453,Cagliari,AC Milan,October 29 2014,Serie A,2014/2015,1,1,1.93,0.5,2014-10-29,13,6,8,15,7.0,8.0,1.0,4.0,10.0,7.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0875,1.38,1.15,1.53,1.36,0.8925000000000001,2.01,1.33,0,0,7.058,7.138,6.956666666666667,7.383333333333333,7.3,6.846666666666667,7.409,7.167999999999999,6.704000000000001,7.147,7.328333333333333,7.13,6.391666666666667,6.901666666666666,7.305833333333332,7.252499999999999,6.959999999999999,7.4
454,Fiorentina,Udinese,October 29 2014,Serie A,2014/2015,3,0,2.83,0.27,2014-10-29,11,5,10,16,5.0,7.0,3.0,3.0,5.0,7.0,3.0,1.0,4.0,4.0,2.0,1.0,1.105,0.9275,1.345,0.99,1.0950000000000002,1.4625,1.24,1.165,3,2,7.68,6.3,7.723333333333334,6.295,7.904999999999999,6.375,7.04,7.056500000000001,7.35,7.375,6.942125,6.968749999999999,7.215,6.772,6.82625,7.5275,7.085,6.9
455,Genoa,Juventus,October 29 2014,Serie A,2014/2015,1,0,1.06,1.15,2014-10-29,10,1,12,22,7.0,10.0,1.0,4.0,5.0,9.0,1.0,4.0,4.0,3.0,2.0,1.0,1.2475,2.3175,0.42,2.315,1.055,0.9275,0.91,0.885,1,3,7.366666666666667,6.698333333333334,6.8625,7.066666666666666,6.74,6.91,6.74225,6.967916666666666,6.4975000000000005,7.084999999999999,7.0035,7.3475,6.62575,7.463333333333333,6.735833333333333,7.35,6.535,7.449999999999999
456,Inter,Sampdoria,October 29 2014,Serie A,2014/2015,1,0,2.32,0.53,2014-10-29,10,4,12,16,4.0,8.0,1.0,4.0,4.0,4.0,3.0,3.0,9.0,2.0,6.0,2.0,1.385,1.375,1.425,1.485,1.7975,0.885,2.21,0.86,3,0,7.425,6.9,7.233333333333333,6.75,7.065,6.1433333333333335,6.700833333333334,7.003,6.42,6.883,7.3883333333333345,7.0525,7.286666666666667,7.085000000000001,6.67,6.838333333333333,6.7775,7.156666666666666
457,Palermo,Chievo,October 29 2014,Serie A,2014/2015,1,0,1.43,0.44,2014-10-29,18,19,6,4,3.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,10.0,8.0,5.0,5.0,0.7675000000000001,0.7275,1.29,0.435,1.7875,1.7599999999999998,1.785,1.495,3,2,7.2975,6.504,7.75,7.279999999999999,7.15,6.904999999999999,6.588333333333333,6.685333333333333,6.688333333333334,6.332666666666666,7.0075,6.813125,7.196,6.634166666666667,7.30625,6.340000000000001,8.3275,5.9275
458,Roma,Cesena,October 29 2014,Serie A,2014/2015,2,0,2.94,0.17,2014-10-29,2,18,19,6,7.0,2.0,6.0,1.0,7.0,3.0,5.0,2.0,3.0,5.0,0.0,3.0,1.77,1.25,2.04,1.61,1.235,1.1975,0.3349999999999999,0.92,0,2,7.35,6.572,7.68,6.3925,7.319999999999999,6.27,7.17,6.611416666666667,7.503,6.6738333333333335,7.029166666666668,6.72125,7.373333333333334,6.8975,7.244166666666667,6.40625,7.476666666666667,6.305
459,Torino,Parma Calcio 1913,October 29 2014,Serie A,2014/2015,1,0,1.33,0.69,2014-10-29,15,20,8,3,4.0,0.0,4.0,0.0,4.0,4.0,2.0,2.0,5.0,10.0,1.0,5.0,0.835,1.0325,1.215,1.085,1.6849999999999998,1.46,1.145,1.215,3,3,7.666666666666667,6.596666666666667,7.033333333333334,6.176666666666667,7.035,6.395,7.014166666666666,6.259375,7.079166666666666,6.1645,6.978458333333334,6.385833333333332,7.344166666666667,6.3183333333333325,6.695,6.562083333333333,7.0075,6.3325
460,Verona,Lazio,October 30 2014,Serie A,2014/2015,1,1,1.75,0.89,2014-10-30,12,6,11,15,3.0,12.0,3.0,6.0,4.0,11.0,2.0,6.0,11.0,3.0,3.0,0.0,0.91,1.7675,1.245,2.15,2.8725,1.08,2.095,1.075,0,0,6.311999999999999,6.566,7.0,6.859999999999999,6.786666666666666,6.8933333333333335,6.695416666666667,7.156000000000001,6.908999999999999,7.489000000000001,6.843333333333333,7.475,7.42,7.265000000000001,6.621666666666668,7.758333333333333,6.441666666666667,8.096666666666668
469,Empoli,Juventus,November 01 2014,Serie A,2014/2015,0,2,0.77,1.51,2014-11-01,17,1,7,22,4.0,7.0,3.0,1.0,5.0,6.0,3.0,1.0,8.0,4.0,4.0,2.0,1.465,1.9325,1.225,1.545,1.4425,0.94,0.91,0.91,2,3,6.492,7.413333333333333,6.41,7.96,6.4350000000000005,7.29,6.8265,6.745833333333333,6.855,6.640833333333333,6.78,7.2775,6.73875,7.323333333333332,6.82875,7.0825000000000005,7.0275,6.915
482,Napoli,Roma,November 01 2014,Serie A,2014/2015,2,0,2.65,0.67,2014-11-01,8,2,15,22,8.0,7.0,6.0,1.0,11.0,7.0,8.0,2.0,6.0,3.0,3.0,3.0,2.885,1.8325,3.945,1.5,0.8800000000000001,1.19,0.605,2.135,0,0,7.636,6.845999999999999,7.0,7.013333333333333,7.663333333333334,6.1433333333333335,6.9495000000000005,7.14,7.215,6.837,7.189166666666666,7.1225000000000005,7.571666666666666,6.6850000000000005,7.758333333333334,7.308333333333334,8.295000000000002,7.011666666666667
485,Parma Calcio 1913,Inter,November 01 2014,Serie A,2014/2015,2,0,1.68,0.53,2014-11-01,20,8,3,15,0.0,7.0,0.0,3.0,2.0,4.0,2.0,1.0,7.0,5.0,5.0,3.0,0.74,1.64,0.98,1.345,1.5275,1.1,1.705,1.385,3,3,7.643333333333333,6.5200000000000005,6.756666666666667,6.733333333333333,6.39,6.365,6.390041666666667,7.065,6.35425,6.9816666666666665,6.319166666666667,7.529166666666667,6.453333333333333,7.49,6.495833333333333,6.76125,6.791666666666666,6.5625
489,AC Milan,Palermo,November 02 2014,Serie A,2014/2015,0,2,1.12,1.65,2014-11-02,5,15,16,9,8.0,6.0,4.0,0.0,7.0,3.0,3.0,0.0,3.0,6.0,1.0,5.0,1.285,0.7299999999999999,1.23,0.245,1.0925,1.2875,0.455,1.79,0,1,6.714,7.085,6.836666666666666,7.216666666666668,6.583333333333333,7.71,7.271000000000001,6.795208333333334,7.189,6.488333333333333,7.264166666666666,7.192,7.358333333333332,6.819,7.229999999999999,7.430000000000001,7.105,6.285
494,Chievo,Sassuolo,November 02 2014,Serie A,2014/2015,0,0,0.42,0.45,2014-11-02,20,14,4,10,0.0,7.0,1.0,3.0,1.0,9.0,2.0,5.0,8.0,6.0,3.0,4.0,0.6275,1.845,1.02,1.6549999999999998,1.6999999999999995,1.535,2.025,1.1800000000000002,2,0,7.2559999999999985,7.034000000000001,7.0175,7.419999999999999,6.365,6.506666666666667,6.583833333333333,6.86275,7.037999999999999,6.73475,6.8064583333333335,7.073333333333333,6.992083333333333,6.904999999999999,6.303749999999999,7.470833333333334,6.7525,7.398333333333333
502,Sampdoria,Fiorentina,November 02 2014,Serie A,2014/2015,3,1,1.87,1.45,2014-11-02,6,10,16,13,5.0,7.0,4.0,2.0,3.0,7.0,1.0,2.0,3.0,3.0,0.0,2.0,1.4450000000000005,1.47,1.265,0.865,1.415,0.9025,0.91,0.95,3,0,7.223333333333334,6.537999999999999,7.706666666666667,6.373333333333334,6.895,6.73,6.958,7.268999999999999,7.122999999999999,6.73,6.993333333333333,7.187333333333334,7.02,6.669250000000001,6.641666666666667,7.036249999999999,6.52,6.5675
503,Torino,Atalanta,November 02 2014,Serie A,2014/2015,0,0,1.4,0.14,2014-11-02,13,16,11,8,6.0,4.0,6.0,0.0,4.0,2.0,2.0,0.0,4.0,4.0,0.0,3.0,0.9075,0.8075,1.36,0.55,1.515,1.265,0.8049999999999999,1.1,3,3,7.065,7.043333333333334,7.169999999999999,6.906666666666666,6.2,6.17,7.211666666666666,6.763999999999999,7.474166666666667,6.514999999999999,6.9355416666666665,6.497,7.258333333333335,6.207666666666666,6.86375,6.7125,7.345,6.375
504,Udinese,Genoa,November 02 2014,Serie A,2014/2015,2,4,1.13,1.91,2014-11-02,7,9,16,15,4.0,10.0,4.0,6.0,3.0,6.0,3.0,4.0,5.0,3.0,1.0,2.0,0.73,1.4625,0.865,2.075,1.7049999999999998,1.28,1.2999999999999998,1.2,2,1,6.288,7.0925,6.637500000000001,6.4975,7.34,7.62,6.866,6.990166666666667,7.041,6.987,6.736875,7.09725,6.949249999999999,7.38125,7.105,6.735833333333334,7.6525,6.936666666666666
506,Cesena,Verona,November 03 2014,Serie A,2014/2015,1,1,0.9,0.65,2014-11-03,19,12,6,12,1.0,4.0,1.0,0.0,2.0,5.0,1.0,2.0,6.0,10.0,2.0,8.0,1.01,1.26,0.8899999999999999,0.575,1.7125,2.4225,1.475,3.65,1,0,6.66,6.748,7.234999999999999,7.13,6.89,6.78,6.547416666666667,6.645416666666667,6.549,6.481833333333334,6.65,6.900833333333333,6.545,6.266666666666667,6.31,6.6000000000000005,6.5075,6.801666666666668
508,Lazio,Cagliari,November 03 2014,Serie A,2014/2015,4,2,2.21,1.38,2014-11-03,6,15,16,9,10.0,5.0,6.0,3.0,8.0,7.0,5.0,4.0,4.0,4.0,3.0,1.0,1.38,1.7399999999999998,1.385,1.755,1.1225,1.16,1.085,0.71,0,0,6.942,6.118,7.376666666666666,6.346666666666667,8.256666666666666,6.2,6.8455,7.292,6.823,7.577999999999999,7.2525,7.055,7.685,7.521666666666666,7.420833333333333,7.240833333333333,7.42,7.323333333333333
531,Sampdoria,AC Milan,November 08 2014,Serie A,2014/2015,2,2,2.21,1.09,2014-11-08,4,7,19,16,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,1.0,2.0,1.585,1.165,1.545,1.34,1.63,1.3675,1.34,1.73,0,0,6.496,6.65,7.109999999999999,6.419999999999999,7.856666666666666,6.94,7.0008333333333335,7.064,7.208666666666667,7.353,7.120833333333334,7.089166666666666,7.275,7.17,6.6745833333333335,7.031666666666666,6.585833333333333,7.355
532,Sassuolo,Atalanta,November 08 2014,Serie A,2014/2015,0,0,0.63,0.39,2014-11-08,14,16,11,9,8.0,5.0,4.0,1.0,7.0,2.0,4.0,0.0,3.0,3.0,2.0,2.0,1.54,0.6950000000000001,2.035,0.325,1.2400000000000002,1.2875,1.89,1.145,0,0,7.06,7.306,7.45,7.215999999999999,6.743333333333333,6.06,7.02075,6.881833333333334,6.99075,6.750666666666668,7.378333333333333,6.658166666666666,7.241666666666666,6.529999999999999,7.215833333333333,6.652500000000001,7.543333333333333,6.255
538,Cagliari,Genoa,November 09 2014,Serie A,2014/2015,1,1,2.58,0.35,2014-11-09,16,6,9,18,5.0,10.0,2.0,6.0,9.0,8.0,3.0,6.0,7.0,4.0,3.0,3.0,1.5825,1.4974999999999998,1.725,2.145,1.4725,1.2625,1.61,1.165,0,1,6.859999999999999,7.154999999999999,7.0,6.085,6.933333333333333,7.136666666666667,7.042,7.127291666666667,7.006,7.26125,6.91,6.809125,6.588333333333333,6.805,7.0825,6.851666666666667,7.158333333333333,7.168333333333333
539,Chievo,Cesena,November 09 2014,Serie A,2014/2015,2,1,1.27,0.83,2014-11-09,20,18,5,7,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,6.0,6.0,2.0,4.0,0.595,0.7125,0.8099999999999999,0.6499999999999999,1.4125,1.665,1.415,1.97,2,0,6.74,6.426,7.015000000000001,6.44,6.585,6.82,6.802333333333333,6.544499999999999,7.2109999999999985,6.6240000000000006,6.884583333333333,6.6325,6.8475,6.44125,6.40625,6.422499999999999,6.41,6.22
540,Empoli,Lazio,November 09 2014,Serie A,2014/2015,2,1,0.48,0.37,2014-11-09,18,4,7,19,1.0,10.0,0.0,4.0,2.0,9.0,0.0,3.0,10.0,4.0,6.0,1.0,1.16,1.5325,0.615,1.375,1.74,1.05,1.505,1.16,2,0,7.0120000000000005,6.57,7.4075,6.4,7.335,6.836666666666666,6.476500000000001,6.9335,6.155,6.867999999999999,6.43125,7.1975,6.04125,6.82,6.442500000000001,7.52,6.255,7.421666666666667
542,Fiorentina,Napoli,November 09 2014,Serie A,2014/2015,0,1,0.64,2.34,2014-11-09,10,6,13,18,4.0,8.0,3.0,2.0,5.0,11.0,3.0,3.0,6.0,5.0,2.0,3.0,1.3025000000000002,2.7275,1.7,1.825,1.215,0.945,1.065,1.155,0,0,6.738,7.522,6.246666666666667,7.063333333333333,6.653333333333333,7.356666666666666,6.9305,7.116,7.244,6.684,6.804666666666667,7.183333333333333,7.124666666666667,6.806666666666667,6.69875,7.674166666666667,6.9975,7.221666666666668
543,Inter,Verona,November 09 2014,Serie A,2014/2015,2,2,2.06,2.15,2014-11-09,9,11,15,13,7.0,2.0,4.0,1.0,4.0,5.0,3.0,3.0,4.0,11.0,2.0,7.0,1.6175,1.1825,1.935,0.7250000000000001,0.99,2.145,0.8150000000000001,2.7550000000000003,3,0,6.831666666666667,6.702000000000001,6.886666666666667,6.473333333333333,7.865,7.003333333333334,7.07375,6.367916666666666,7.148333333333333,6.599833333333334,7.505833333333333,6.744999999999999,7.568333333333333,6.446666666666666,6.80625,6.65,6.96,6.755000000000001
544,Juventus,Parma Calcio 1913,November 09 2014,Serie A,2014/2015,7,0,2.12,0.14,2014-11-09,1,20,25,6,7.0,3.0,6.0,0.0,5.0,3.0,5.0,0.0,2.0,5.0,2.0,2.0,1.5475,0.86,2.32,0.5,0.69,1.2175,0.97,1.35,2,3,7.931999999999999,5.390000000000001,7.59,5.62,9.22,5.76,6.958333333333333,6.674375,6.850833333333332,6.425833333333334,7.561666666666666,6.427499999999999,7.231666666666667,6.185,7.10125,6.4375,7.25,6.199999999999999
546,Palermo,Udinese,November 09 2014,Serie A,2014/2015,1,1,2.91,1.39,2014-11-09,14,9,12,16,9.0,3.0,6.0,0.0,5.0,4.0,3.0,0.0,3.0,8.0,1.0,4.0,1.0625,0.8025,1.215,0.595,1.07,1.66,0.7849999999999999,2.11,1,2,7.175000000000001,7.210000000000001,6.942500000000001,6.797499999999999,8.22,6.965,6.937708333333333,6.7445,7.102083333333334,6.690999999999999,7.331666666666667,6.734750000000001,7.564999999999999,6.5245,7.8,7.19,8.575,6.5575
550,Roma,Torino,November 09 2014,Serie A,2014/2015,3,0,0.87,0.5,2014-11-09,2,13,22,12,7.0,7.0,6.0,0.0,5.0,3.0,5.0,2.0,2.0,2.0,0.0,4.0,1.5575,1.155,2.165,0.4549999999999999,1.09,0.73,0.245,2.225,0,1,7.502,6.228333333333334,8.256666666666666,6.29,7.73,6.8,7.330999999999999,7.244166666666667,7.443,6.949166666666667,7.211666666666667,7.191041666666667,7.56,6.61275,7.001666666666667,6.75,7.605,6.3825
562,Atalanta,Roma,November 22 2014,Serie A,2014/2015,1,2,0.87,0.32,2014-11-22,16,2,10,25,3.0,7.0,4.0,1.0,1.0,5.0,2.0,0.0,3.0,2.0,1.0,2.0,0.45,1.4275000000000002,1.065,0.95,1.3675,1.135,1.43,1.935,0,0,6.228,6.498,6.612,7.606666666666666,6.17,7.436666666666666,6.915333333333333,7.3225,7.013,7.218999999999999,6.747999999999999,7.415833333333333,6.786333333333333,6.863333333333333,6.505,6.961666666666667,7.050000000000001,6.398333333333333
